"ID","ContinentID","ParentAreaID","AreaBit","Flags","SoundProviderPref","SoundProviderPrefUnderwater","AmbienceID","ZoneMusic","IntroSound","ExplorationLevel","AreaName_Lang_enUS","AreaName_Lang_enGB","AreaName_Lang_koKR","AreaName_Lang_frFR","AreaName_Lang_deDE","AreaName_Lang_enCN","AreaName_Lang_zhCN","AreaName_Lang_enTW","AreaName_Lang_zhTW","AreaName_Lang_esES","AreaName_Lang_esMX","AreaName_Lang_ruRU","AreaName_Lang_ptPT","AreaName_Lang_ptBR","AreaName_Lang_itIT","AreaName_Lang_Unk","AreaName_Lang_Mask","FactionGroupMask","LiquidTypeID_1","LiquidTypeID_2","LiquidTypeID_3","LiquidTypeID_4","MinElevation","Ambient_Multiplier","Lightid"
"1019","0","139","341","1073741888","0","0","0","0","0","0","","","","","","綠帶草地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1020","0","11","342","1073741888","0","0","0","0","0","22","","","","","","蘚皮沼地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1021","0","11","343","1073741888","0","0","0","0","0","22","","","","","","瑟根石","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1022","0","11","344","1073741888","0","0","0","0","0","24","","","","","","藍鰓沼澤","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1023","0","11","345","1073741888","0","0","0","0","0","25","","","","","","鹽沫沼澤","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1024","0","11","346","1073741888","0","0","0","0","0","20","","","","","","日落沼澤","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1025","0","11","347","1073741888","0","0","0","0","0","21","","","","","","綠帶草地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1036","0","11","391","1073741888","0","0","0","0","0","28","","","","","","怒牙營地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1037","0","11","392","1073741888","0","0","0","0","0","25","","","","","","格瑞姆巴托","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1038","0","11","393","1073741888","0","0","0","0","0","25","","","","","","龍喉大門","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1039","0","11","394","1073741888","0","0","0","0","0","25","","","","","","失落的艦隊","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1056","0","267","348","1073741888","0","0","31","0","0","31","","","","","","達隆山","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1057","0","267","349","1073741888","0","0","31","0","0","0","","","","","","索拉丁之牆","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1076","1","406","368","1073741888","0","0","0","0","0","21","","","","","","蛛網小徑","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1097","0","10","351","1073741888","0","0","0","0","0","19","","","","","","寂靜河岸","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1098","0","10","352","1073741888","0","0","0","0","0","30","","","","","","密斯特曼托莊園","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1099","1","357","353","1075839040","0","0","0","226","0","42","","","","","","莫沙徹營地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1100","1","357","395","1073741888","0","0","0","0","0","41","","","","","","恐怖圖騰營地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1101","1","357","396","1073741888","0","0","0","0","0","44","","","","","","痛苦深淵","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1102","1","357","350","1073741888","0","0","0","0","0","0","","","","","","狂風湖","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1103","1","357","397","1073741888","0","0","0","0","0","42","","","","","","戈杜尼前哨站","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1104","1","357","398","1073741888","0","0","0","0","0","0","","","","","","莫克高頓","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1105","1","357","354","1073741888","0","0","0","0","0","44","","","","","","深痕谷","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1106","1","357","399","1073741888","0","0","0","0","0","46","","","","","","亂羽高地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1107","1","357","400","1073741888","0","0","0","0","0","0","","","","","","微風湖","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1108","1","357","355","1073741888","0","0","0","0","0","49","","","","","","被遺忘的海岸","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1109","1","357","401","1073741888","0","0","0","0","0","0","","","","","","東部石柱","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1110","1","357","402","1073741888","0","0","0","0","0","0","","","","","","西部石柱","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1111","1","357","403","1073741888","0","0","0","0","0","60","","","","","","夢境之樹","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1112","1","357","404","1073741888","0","0","0","0","0","0","","","","","","加德米爾湖","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1113","1","357","405","1073741888","0","0","0","0","0","60","","","","","","奧奈羅斯","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1114","1","357","356","1073741888","0","0","0","0","0","49","","","","","","鴉風廢墟","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1115","1","357","357","1073741888","0","0","0","0","0","0","","","","","","怒痕堡","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1116","1","357","358","1075839040","0","0","0","0","0","0","","","","","","羽月要塞","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1117","1","357","359","1073741888","0","0","0","0","0","0","","","","","","索蘭薩爾廢墟","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1118","1","357","360","1073741888","0","0","0","0","0","0","","","","","","Lower Wilds UNUSED","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1119","1","357","369","1073741888","0","0","0","0","0","48","","","","","","雙塔山","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1120","1","357","413","1073741888","0","0","0","0","0","43","","","","","","薩爾多島","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1121","1","357","414","1073741888","0","0","0","0","0","44","","","","","","恐怖之島","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1136","1","357","361","1073741888","0","0","0","0","0","0","","","","","","高原荒野","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1137","1","357","370","1073741888","0","0","0","0","0","42","","","","","","低地荒野","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1156","1","17","362","1073741888","0","0","0","0","0","0","","","","","","南貧瘠之地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1157","1","17","406","1073741888","0","0","0","0","0","0","","","","","","南黃金之路","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1176","209","0","371","0","0","0","25","176","0","0","","","","","","祖爾法拉克","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1196","575","0","363","0","0","0","0","0","0","0","","","","","","俄特加德之巔","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.7","0"
"1216","1","16","364","1073741888","0","0","0","0","0","49","","","","","","木喉要塞","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1217","1","16","365","1073741888","0","0","0","0","0","0","","","","","","范迪爾營地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1218","1","16","366","1073741888","0","0","0","0","0","0","","","","","","TESTAzshara","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1219","1","16","367","1073741888","0","0","0","0","0","52","","","","","","雷加什營地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1220","1","16","415","1073741888","0","0","0","76","302","52","","","","","","薩拉斯營地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1221","1","16","416","1073741888","0","0","0","176","0","48","","","","","","埃達拉斯廢墟","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1222","1","16","417","1073741888","0","0","0","176","0","0","","","","","","赫塔拉的巢穴","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1223","1","16","418","1073741888","0","0","0","15","0","0","","","","","","辛瑪洛神殿","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1224","1","16","419","1073741888","0","0","0","0","0","0","","","","","","熊頭","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1225","1","16","420","1073741888","0","0","0","0","0","49","","","","","","厄索蘭","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1226","1","16","421","1073741888","0","0","0","176","0","55","","","","","","亞考蘭神殿","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1227","1","16","422","1073741888","0","0","0","176","0","50","","","","","","風暴海灣","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1228","1","16","423","1073741888","0","0","0","176","0","52","","","","","","碎裂水岸","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1229","1","16","424","1073741888","0","0","0","176","0","53","","","","","","艾達拉之塔","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1230","1","16","425","1073741888","0","0","0","176","0","51","","","","","","鋸齒暗礁","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1231","1","16","426","1073741888","0","0","0","176","0","52","","","","","","南山海灘","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1232","1","16","427","1073741888","0","0","0","176","0","54","","","","","","黑羽紀念碑","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1233","1","16","428","1073741888","0","0","0","215","301","49","","","","","","淒涼山","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1234","1","16","429","1073741888","0","0","0","0","0","52","","","","","","門納爾湖","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1235","1","16","430","1073741888","0","0","0","15","0","46","","","","","","影歌神殿","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1236","1","16","431","1073741888","0","0","0","3","121","45","","","","","","哈達爾營地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1237","1","16","432","1073741888","0","0","0","228","0","49","","","","","","瓦羅莫克","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1256","1","16","433","1073741888","0","0","0","176","0","42","","","","","","廢墟海岸","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1276","1","331","434","1073741888","0","0","0","0","0","0","","","","","","深爪小徑","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1277","1","406","435","1073741888","0","0","0","0","0","20","","","","","","深爪小徑","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1296","1","14","372","1073741888","0","0","0","0","0","0","","","","","","石牙農場","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1297","1","14","407","1073741888","0","0","0","0","0","0","","","","","","野豬農場","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1316","1","17","436","1073741888","0","0","70","176","0","33","","","","","","剃刀高地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1336","1","440","373","1073741888","0","0","0","0","0","45","","","","","","落帆海灣","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1337","70","0","437","0","0","0","0","0","0","0","","","","","","奧達曼","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1338","0","130","438","1073741888","0","0","0","0","0","0","","","","","","洛丹米爾湖","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1339","0","36","439","1073741888","0","0","0","0","0","0","","","","","","洛丹米爾湖","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1357","0","36","440","1073741888","0","0","37","10","0","36","","","","","","絞刑場","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"1377","1","0","374","64","0","0","38","176","0","0","","","","","","希利蘇斯","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.3","0"
